taxon,lineage,conflict,pangolin_version,pangoLEARN_version,pango_version,status,note
hCoV-19/CzechRepublic/NRL_2572_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2573_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2574_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2575_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2576_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2577_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2578_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2579_21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL_2580_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2581_21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL_2582_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2583_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2584_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2647/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2650_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2654_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2657_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2658_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2659_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2660_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,13/17 B.1.1.7 SNPs (0 ref and 4 other)
hCoV-19/CzechRepublic/NRL_2661_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (0 ref and 1 other)
hCoV-19/CzechRepublic/NRL_2662_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2663_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2664_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2665_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (0 ref and 1 other)
hCoV-19/CzechRepublic/NRL_2666_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2667_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2668_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2669_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2670_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (0 ref and 1 other)
hCoV-19/CzechRepublic/NRL_2671_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2672_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2673_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2674_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,15/17 B.1.1.7 SNPs (0 ref and 2 other)
hCoV-19/CzechRepublic/NRL_2675_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2677_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (0 ref and 1 other)
hCoV-19/CzechRepublic/NRL_2678_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2679_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2680_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2681_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2682_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2683_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2685_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2686_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (0 ref and 1 other)
hCoV-19/CzechRepublic/NRL_2687_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2688_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2689_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2690_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2691_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2692_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2693_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2694_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2696_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2697_21/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL_2698_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2699_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_270/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL_2700_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2701_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2702_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2705_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_272/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL_273/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL_2736/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_274/2021,B.1.1,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL_275/2021,C.16,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL_276/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_277/2021,A,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL_2776/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2777/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2785/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2791_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2792_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2793_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2794_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2795_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2796_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2797_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (0 ref and 1 other)
hCoV-19/CzechRepublic/NRL_2798_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2799_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2800_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2801_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2802_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2803_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2804_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2805_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2806_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2807_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2808_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2809_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2810_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2811_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2812_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2813_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2814_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2815_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2816_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2818_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2820_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2821_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2822_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2823_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2824_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2825_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2826_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2827_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2828_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2830_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2831_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2832_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2834_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2835_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2836_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2837_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2838_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2841_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2847_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_286/2021,B.1.258,0.0,2.4.2,2021-05-19,v1.2.6,passed_qc,
hCoV-19/CzechRepublic/NRL_2883/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2888_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2889_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2890_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2891_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2892_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2893_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2894_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2895_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2896_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2898_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2899_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2900_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2902_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2903_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2904_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2905_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2907_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2908_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2909_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2910_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2911_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2912_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2913_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2914_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2915_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2916_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2917_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2918_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2919_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (0 ref and 1 other)
hCoV-19/CzechRepublic/NRL_2920_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,16/17 B.1.1.7 SNPs (0 ref and 1 other)
hCoV-19/CzechRepublic/NRL_2921_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2922_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2923_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2924_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2925_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2926_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
hCoV-19/CzechRepublic/NRL_2927_21/2021,B.1.1.7,0,2.4.2,2021-05-19,v1.2.6,passed_qc,17/17 B.1.1.7 SNPs (0 ref and 0 other)
